Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
l10n/po/es_ES/_versions/2.13/guides/writing-extensions.adoc.po, 605, 606, 13148, 13149, 1%
l10n/po/es_ES/_versions/2.13/guides/kafka.adoc.po, 513, 531, 10723, 10971, 3%
l10n/po/es_ES/_versions/2.13/guides/qute-reference.adoc.po, 649, 673, 10195, 10393, 2%
l10n/po/es_ES/_versions/2.13/guides/resteasy-reactive.adoc.po, 413, 419, 7596, 7604, 1%
l10n/po/es_ES/_versions/2.13/guides/security-openid-connect-web-authentication.adoc.po, 265, 283, 7480, 7613, 2%
l10n/po/es_ES/_versions/2.13/guides/native-reference.adoc.po, 206, 207, 6136, 6139, 1%
l10n/po/es_ES/_versions/2.13/guides/deploying-to-kubernetes.adoc.po, 294, 301, 5480, 5513, 1%
l10n/po/es_ES/_versions/2.13/guides/maven-tooling.adoc.po, 251, 256, 5221, 5226, 1%
l10n/po/es_ES/_versions/2.13/guides/hibernate-orm.adoc.po, 243, 250, 5039, 5115, 2%
l10n/po/es_ES/_versions/2.13/guides/getting-started-testing.adoc.po, 188, 196, 4626, 4686, 2%
l10n/po/es_ES/_versions/2.13/guides/security-openid-connect.adoc.po, 187, 204, 4431, 4562, 3%
l10n/po/es_ES/_versions/2.13/guides/security-jwt.adoc.po, 258, 276, 4404, 4492, 2%
l10n/po/es_ES/_versions/2.13/guides/cdi-reference.adoc.po, 231, 239, 4345, 4384, 1%
l10n/po/es_ES/_versions/2.13/guides/building-native-image.adoc.po, 178, 187, 4198, 4225, 1%
l10n/po/es_ES/_versions/2.13/guides/hibernate-search-orm-elasticsearch.adoc.po, 185, 201, 3776, 3885, 3%
l10n/po/es_ES/_versions/2.13/guides/mongodb-panache.adoc.po, 165, 181, 3719, 3834, 3%
l10n/po/es_ES/_versions/2.13/guides/building-my-first-extension.adoc.po, 172, 176, 3523, 3527, 1%
l10n/po/es_ES/_versions/2.13/guides/datasource.adoc.po, 258, 260, 3400, 3426, 1%
l10n/po/es_ES/_versions/2.13/guides/cassandra.adoc.po, 142, 146, 3146, 3176, 1%
l10n/po/es_ES/_versions/2.13/guides/rest-client-reactive.adoc.po, 152, 164, 3097, 3183, 3%
l10n/po/es_ES/_versions/2.13/guides/resteasy.adoc.po, 138, 149, 3044, 3133, 3%
l10n/po/es_ES/_versions/2.13/guides/security-openid-connect-dev-services.adoc.po, 98, 102, 3037, 3050, 1%
l10n/po/es_ES/_versions/2.13/guides/security-openid-connect-client-reference.adoc.po, 132, 135, 2931, 2934, 1%
l10n/po/es_ES/_versions/2.13/guides/cache.adoc.po, 146, 154, 2847, 2909, 3%
