Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/qute-reference.adoc.po, 853, 880, 13158, 13356, 2%
guides/writing-extensions.adoc.po, 648, 650, 12728, 12731, 1%
guides/security-oidc-expanded-configuration.adoc.po, 721, 728, 11936, 11947, 1%
guides/kafka.adoc.po, 595, 623, 11552, 11913, 4%
guides/native-reference.adoc.po, 349, 350, 10258, 10261, 1%
guides/security-oidc-code-flow-authentication.adoc.po, 409, 418, 9670, 9703, 1%
guides/rest.adoc.po, 502, 509, 7989, 8024, 1%
guides/hibernate-orm.adoc.po, 370, 377, 6981, 7054, 2%
guides/deploying-to-kubernetes.adoc.po, 363, 370, 6036, 6071, 1%
guides/websockets-next-reference.adoc.po, 315, 319, 6029, 6062, 1%
guides/tls-registry-reference.adoc.po, 338, 341, 6019, 6051, 1%
guides/cdi-reference.adoc.po, 300, 306, 5863, 5902, 1%
guides/maven-tooling.adoc.po, 277, 283, 5631, 5665, 1%
guides/rest-client.adoc.po, 305, 319, 5509, 5619, 2%
guides/dev-ui.adoc.po, 426, 430, 5430, 5435, 1%
guides/security-oidc-auth0-tutorial.adoc.po, 193, 199, 5148, 5156, 1%
guides/getting-started-testing.adoc.po, 230, 238, 4969, 5021, 2%
guides/security-oidc-bearer-token-authentication.adoc.po, 237, 244, 4957, 4977, 1%
guides/hibernate-search-orm-elasticsearch.adoc.po, 270, 286, 4440, 4545, 3%
guides/security-jwt.adoc.po, 324, 345, 4384, 4441, 2%
guides/config-reference.adoc.po, 251, 254, 4240, 4272, 1%
guides/building-native-image.adoc.po, 212, 223, 4232, 4284, 2%
guides/security-authorize-web-endpoints-reference.adoc.po, 231, 235, 4172, 4179, 1%
guides/datasource.adoc.po, 350, 353, 4114, 4145, 1%
guides/pulsar.adoc.po, 220, 240, 4061, 4266, 5%
guides/redis-reference.adoc.po, 234, 238, 3959, 3992, 1%
guides/security-openid-connect-client-reference.adoc.po, 189, 196, 3824, 3865, 2%
guides/gradle-tooling.adoc.po, 207, 211, 3812, 3844, 1%
guides/hibernate-search-standalone-elasticsearch.adoc.po, 232, 248, 3798, 3903, 3%
guides/mongodb-panache.adoc.po, 183, 201, 3759, 3871, 3%
guides/messaging.adoc.po, 200, 206, 3651, 3659, 1%
guides/security-authentication-mechanisms.adoc.po, 236, 241, 3642, 3657, 1%
guides/security-openid-connect-multitenancy.adoc.po, 185, 197, 3385, 3420, 2%
guides/cassandra.adoc.po, 163, 167, 3295, 3325, 1%
guides/building-my-first-extension.adoc.po, 172, 175, 3252, 3255, 1%
guides/http-reference.adoc.po, 271, 275, 3158, 3162, 1%
guides/logging.adoc.po, 313, 320, 3139, 3174, 2%
guides/security-openid-connect-providers.adoc.po, 158, 161, 3118, 3123, 1%
guides/cdi-integration.adoc.po, 189, 189, 3099, 3099, 0%
guides/security-vertx-oidc-to-quarkus-oidc-migration.adoc.po, 130, 132, 3084, 3088, 1%
guides/infinispan-client-reference.adoc.po, 195, 201, 3067, 3105, 2%
guides/security-openid-connect-dev-services.adoc.po, 113, 121, 3045, 3089, 2%
guides/virtual-threads.adoc.po, 146, 149, 3023, 3055, 2%
guides/telemetry-micrometer.adoc.po, 247, 262, 3012, 3149, 5%
guides/cache.adoc.po, 154, 163, 2985, 3069, 3%
guides/hibernate-reactive-panache.adoc.po, 140, 153, 2905, 3012, 4%
guides/security-webauthn.adoc.po, 125, 140, 2820, 2926, 4%
guides/hibernate-orm-panache.adoc.po, 138, 151, 2701, 2814, 5%
guides/resteasy.adoc.po, 144, 155, 2672, 2757, 4%
guides/writing-native-applications-tips.adoc.po, 110, 110, 2417, 2417, 0%
guides/transaction.adoc.po, 102, 104, 2413, 2415, 1%
guides/scheduler-reference.adoc.po, 130, 134, 2403, 2436, 2%
guides/security-keycloak-authorization.adoc.po, 174, 188, 2338, 2422, 4%
guides/smallrye-graphql.adoc.po, 167, 180, 2335, 2438, 5%
guides/cdi.adoc.po, 131, 132, 2314, 2315, 1%
guides/doc-reference.adoc.po, 268, 293, 2279, 2304, 2%
guides/reactive-routes.adoc.po, 162, 165, 2212, 2223, 1%
guides/compose-dev-services.adoc.po, 161, 172, 2142, 2155, 1%
guides/smallrye-fault-tolerance.adoc.po, 106, 120, 2120, 2223, 5%
guides/rabbitmq-reference.adoc.po, 200, 254, 2062, 2454, 16%
guides/doc-contribute-docs-howto.adoc.po, 141, 142, 2038, 2039, 1%
guides/validation.adoc.po, 108, 120, 2023, 2124, 5%
guides/deploying-to-openshift.adoc.po, 161, 168, 1981, 2019, 2%
guides/jreleaser.adoc.po, 62, 64, 1977, 1981, 1%
guides/software-transactional-memory.adoc.po, 43, 45, 1956, 1958, 1%
guides/mutiny-primer.adoc.po, 124, 125, 1921, 1922, 1%
guides/cli-tooling.adoc.po, 149, 178, 1858, 2259, 18%
